대분류	중분류	Advertiser	Brand	광고목적	Device	Media 	Category	Product	Period	date	Imp	click	cost	conversion	Creative	layout	background	object	button	Shape	benefit	key topic	keyword	trigger	ad copy
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	MO	SK엔카	배너광고	띠배너	2018/1/8~2018/1/17	2018-01-09	174577	297	123552			좌측	단색_밝은색	실사	유도형	가로형	L포인트	쇼핑매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	MO	SK엔카	배너광고	띠배너	2018/1/8~2018/1/17	2018-01-10	172451	306	127296			좌측	단색_밝은색	실사	유도형	가로형	L포인트	쇼핑매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	MO	SK엔카	배너광고	띠배너	2018/1/8~2018/1/17	2018-01-11	171142	302	125632			좌측	단색_밝은색	실사	유도형	가로형	L포인트	쇼핑매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	MO	SK엔카	배너광고	띠배너	2018/1/8~2018/1/17	2018-01-12	169091	333	138528			좌측	단색_밝은색	실사	유도형	가로형	L포인트	쇼핑매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	MO	SK엔카	배너광고	띠배너	2018/1/8~2018/1/17	2018-01-13	167213	287	119392			좌측	단색_밝은색	실사	유도형	가로형	L포인트	쇼핑매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	MO	SK엔카	배너광고	띠배너	2018/1/8~2018/1/17	2018-01-14	166166	321	133536			좌측	단색_밝은색	실사	유도형	가로형	L포인트	쇼핑매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	MO	SK엔카	배너광고	띠배너	2018/1/8~2018/1/17	2018-01-15	164008	343	142688			좌측	단색_밝은색	실사	유도형	가로형	L포인트	쇼핑매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	MO	SK엔카	배너광고	띠배너	2018/1/8~2018/1/17	2018-01-16	162034	336	139776			좌측	단색_밝은색	실사	유도형	가로형	L포인트	쇼핑매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	MO	SK엔카	배너광고	띠배너	2018/1/8~2018/1/17	2018-01-17	122857	252	104832			좌측	단색_밝은색	실사	유도형	가로형	L포인트	쇼핑매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	T.O플로팅	2018/1/1~2018/1/31	2018-01-01	7631	94	50666			좌측	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	T.O플로팅	2018/1/1~2018/1/31	2018-01-02	7688	90	48510			좌측	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	T.O플로팅	2018/1/1~2018/1/31	2018-01-03	7681	83	44737			좌측	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	T.O플로팅	2018/1/1~2018/1/31	2018-01-04	7686	94	50666			좌측	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	T.O플로팅	2018/1/1~2018/1/31	2018-01-05	7592	87	46893			좌측	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	T.O플로팅	2018/1/1~2018/1/31	2018-01-06	7619	76	40964			좌측	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	T.O플로팅	2018/1/1~2018/1/31	2018-01-07	7656	83	44737			좌측	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	T.O플로팅	2018/1/1~2018/1/31	2018-01-08	7590	79	42581			좌측	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	T.O플로팅	2018/1/1~2018/1/31	2018-01-09	7593	77	41503			좌측	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	T.O플로팅	2018/1/1~2018/1/31	2018-01-10	5283	56	30184			좌측	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	T.O플로팅	2018/1/1~2018/1/31	2018-01-11	7721	84	45276			좌측	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	T.O플로팅	2018/1/1~2018/1/31	2018-01-12	7759	89	47971			좌측	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	T.O플로팅	2018/1/1~2018/1/31	2018-01-13	7757	85	45815			좌측	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	T.O플로팅	2018/1/1~2018/1/31	2018-01-14	7845	78	42042			좌측	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	T.O플로팅	2018/1/1~2018/1/31	2018-01-15	7893	70	37730			좌측	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	T.O플로팅	2018/1/1~2018/1/31	2018-01-16	7840	83	44737			좌측	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	T.O플로팅	2018/1/1~2018/1/31	2018-01-17	7847	68	36652			좌측	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	T.O플로팅	2018/1/1~2018/1/31	2018-01-18	7805	73	39347			좌측	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	T.O플로팅	2018/1/1~2018/1/31	2018-01-19	7801	82	44198			좌측	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	T.O플로팅	2018/1/1~2018/1/31	2018-01-20	7947	57	30723			좌측	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	T.O플로팅	2018/1/1~2018/1/31	2018-01-21	8039	68	36652			좌측	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	T.O플로팅	2018/1/1~2018/1/31	2018-01-22	7853	71	38269			좌측	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	T.O플로팅	2018/1/1~2018/1/31	2018-01-23	7760	73	39347			좌측	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	T.O플로팅	2018/1/1~2018/1/31	2018-01-24	7960	68	36652			좌측	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	T.O플로팅	2018/1/1~2018/1/31	2018-01-25	7811	62	33418			좌측	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	T.O플로팅	2018/1/1~2018/1/31	2018-01-26	7794	57	30723			좌측	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	T.O플로팅	2018/1/1~2018/1/31	2018-01-27	7327	52	28028			좌측	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	T.O플로팅	2018/1/1~2018/1/31	2018-01-28	7563	58	31262			좌측	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	T.O플로팅	2018/1/1~2018/1/31	2018-01-29	9269	75	40425			좌측	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	T.O플로팅	2018/1/1~2018/1/31	2018-01-30	7928	63	33957			좌측	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	T.O플로팅	2018/1/1~2018/1/31	2018-01-31	8356	64	34496			좌측	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	서브 상단 가로	2018/1/1~2018/1/31	2018-01-01	101545	50	26950			좌우	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	서브 상단 가로	2018/1/1~2018/1/31	2018-01-02	104553	53	28567			좌우	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	서브 상단 가로	2018/1/1~2018/1/31	2018-01-03	100958	34	18326			좌우	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	서브 상단 가로	2018/1/1~2018/1/31	2018-01-04	101143	57	30723			좌우	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	서브 상단 가로	2018/1/1~2018/1/31	2018-01-05	103418	32	17248			좌우	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	서브 상단 가로	2018/1/1~2018/1/31	2018-01-06	108048	55	29645			좌우	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	서브 상단 가로	2018/1/1~2018/1/31	2018-01-07	102695	33	17787			좌우	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	서브 상단 가로	2018/1/1~2018/1/31	2018-01-08	102130	38	20482			좌우	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	서브 상단 가로	2018/1/1~2018/1/31	2018-01-09	101536	32	17248			좌우	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	서브 상단 가로	2018/1/1~2018/1/31	2018-01-10	104836	28	15092			좌우	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	서브 상단 가로	2018/1/1~2018/1/31	2018-01-11	102258	33	17787			좌우	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	서브 상단 가로	2018/1/1~2018/1/31	2018-01-12	100627	30	16170			좌우	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	서브 상단 가로	2018/1/1~2018/1/31	2018-01-13	107319	43	23177			좌우	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	서브 상단 가로	2018/1/1~2018/1/31	2018-01-14	103050	32	17248			좌우	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	서브 상단 가로	2018/1/1~2018/1/31	2018-01-15	102523	41	22099			좌우	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	서브 상단 가로	2018/1/1~2018/1/31	2018-01-16	101358	37	19943			좌우	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	서브 상단 가로	2018/1/1~2018/1/31	2018-01-17	102259	39	21021			좌우	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	서브 상단 가로	2018/1/1~2018/1/31	2018-01-18	102025	28	15092			좌우	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	서브 상단 가로	2018/1/1~2018/1/31	2018-01-19	113929	46	24794			좌우	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	서브 상단 가로	2018/1/1~2018/1/31	2018-01-20	101036	31	16709			좌우	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	서브 상단 가로	2018/1/1~2018/1/31	2018-01-21	101852	29	15631			좌우	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	서브 상단 가로	2018/1/1~2018/1/31	2018-01-22	100668	32	17248			좌우	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	서브 상단 가로	2018/1/1~2018/1/31	2018-01-23	102560	34	18326			좌우	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	서브 상단 가로	2018/1/1~2018/1/31	2018-01-24	103673	21	11319			좌우	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	서브 상단 가로	2018/1/1~2018/1/31	2018-01-25	87276	25	13475			좌우	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	서브 상단 가로	2018/1/1~2018/1/31	2018-01-26	100439	23	12397			좌우	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	서브 상단 가로	2018/1/1~2018/1/31	2018-01-27	79053	24	12936			좌우	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	서브 상단 가로	2018/1/1~2018/1/31	2018-01-28	81752	29	15631			좌우	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	서브 상단 가로	2018/1/1~2018/1/31	2018-01-29	122189	44	23716			좌우	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	서브 상단 가로	2018/1/1~2018/1/31	2018-01-30	122755	50	26950			좌우	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	서브 상단 가로	2018/1/1~2018/1/31	2018-01-31	120987	38	20482			좌우	단색_밝은색	실사	유도형	가로형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	게시판 사각	2018/1/1~2018/1/31	2018-01-01	153749	35	18865			중앙	단색_밝은색	실사	유도형	정방형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	게시판 사각	2018/1/1~2018/1/31	2018-01-02	151307	31	16709			중앙	단색_밝은색	실사	유도형	정방형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	게시판 사각	2018/1/1~2018/1/31	2018-01-03	151956	31	16709			중앙	단색_밝은색	실사	유도형	정방형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	게시판 사각	2018/1/1~2018/1/31	2018-01-04	153086	26	14014			중앙	단색_밝은색	실사	유도형	정방형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	게시판 사각	2018/1/1~2018/1/31	2018-01-05	152360	28	15092			중앙	단색_밝은색	실사	유도형	정방형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	게시판 사각	2018/1/1~2018/1/31	2018-01-06	153725	21	11319			중앙	단색_밝은색	실사	유도형	정방형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	게시판 사각	2018/1/1~2018/1/31	2018-01-07	155596	32	17248			중앙	단색_밝은색	실사	유도형	정방형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	게시판 사각	2018/1/1~2018/1/31	2018-01-08	164017	23	12397			중앙	단색_밝은색	실사	유도형	정방형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	게시판 사각	2018/1/1~2018/1/31	2018-01-09	153362	21	11319			중앙	단색_밝은색	실사	유도형	정방형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	게시판 사각	2018/1/1~2018/1/31	2018-01-10	152393	27	14553			중앙	단색_밝은색	실사	유도형	정방형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	게시판 사각	2018/1/1~2018/1/31	2018-01-11	151641	16	8624			중앙	단색_밝은색	실사	유도형	정방형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	게시판 사각	2018/1/1~2018/1/31	2018-01-12	151845	22	11858			중앙	단색_밝은색	실사	유도형	정방형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	게시판 사각	2018/1/1~2018/1/31	2018-01-13	152140	27	14553			중앙	단색_밝은색	실사	유도형	정방형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	게시판 사각	2018/1/1~2018/1/31	2018-01-14	152170	20	10780			중앙	단색_밝은색	실사	유도형	정방형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	게시판 사각	2018/1/1~2018/1/31	2018-01-15	151443	23	12397			중앙	단색_밝은색	실사	유도형	정방형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	게시판 사각	2018/1/1~2018/1/31	2018-01-16	151008	20	10780			중앙	단색_밝은색	실사	유도형	정방형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	게시판 사각	2018/1/1~2018/1/31	2018-01-17	155712	25	13475			중앙	단색_밝은색	실사	유도형	정방형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	게시판 사각	2018/1/1~2018/1/31	2018-01-18	155348	30	16170			중앙	단색_밝은색	실사	유도형	정방형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	게시판 사각	2018/1/1~2018/1/31	2018-01-19	151596	30	16170			중앙	단색_밝은색	실사	유도형	정방형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	게시판 사각	2018/1/1~2018/1/31	2018-01-20	151367	18	9702			중앙	단색_밝은색	실사	유도형	정방형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	게시판 사각	2018/1/1~2018/1/31	2018-01-21	156297	22	11858			중앙	단색_밝은색	실사	유도형	정방형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	게시판 사각	2018/1/1~2018/1/31	2018-01-22	153550	25	13475			중앙	단색_밝은색	실사	유도형	정방형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	게시판 사각	2018/1/1~2018/1/31	2018-01-23	154709	20	10780			중앙	단색_밝은색	실사	유도형	정방형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
자동차 및 수송기기	국산 RV/SUV	르노삼성	QM3	이벤트참여	PC	루리웹	배너광고	게시판 사각	2018/1/1~2018/1/31	2018-01-24	152075	18	9702			중앙	단색_밝은색	실사	유도형	정방형	레고	브릭매니아 타겟팅	경품증정	Emphasize Reward	Attention
