대분류	중분류	Advertiser	Brand	광고목적	Device	Media 	Category	Product	Period	date	 Imp 	 click 	 cost 	conversion	Creative	layout	background	object	button	Shape	benefit	key topic	keyword	trigger	ad copy
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	위클리샷슈퍼확장형	2018/3/22~2018/3/31	2018-03-27	87492	103	23278 			좌측	단색_밝은색	실사	유도형	가로형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	위클리샷슈퍼확장형	2018/3/22~2018/3/31	2018-03-28	86750	106	23956 			좌측	단색_밝은색	실사	유도형	가로형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	위클리샷슈퍼확장형	2018/3/22~2018/3/31	2018-03-29	84135	75	16950 			좌측	단색_밝은색	실사	유도형	가로형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	위클리샷슈퍼확장형	2018/3/22~2018/3/31	2018-03-30	82289	87	19662 			좌측	단색_밝은색	실사	유도형	가로형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	위클리샷슈퍼확장형	2018/3/22~2018/3/31	2018-03-31	21264	33	7458 			좌측	단색_밝은색	실사	유도형	가로형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/12	2018-03-01	9250	4	904 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/12	2018-03-02	16795	7	1582 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/12	2018-03-03	7474	5	1130 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/12	2018-03-04	5278	5	1130 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/12	2018-03-05	18392	9	2034 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/12	2018-03-06	18898	10	2260 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/12	2018-03-07	19350	9	2034 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/12	2018-03-08	19202	3	678 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/12	2018-03-09	20355	4	904 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/12	2018-03-10	8842	6	1356 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/12	2018-03-12	12023	6	1356 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/12	2018-03-01	9067	7	1582 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/12	2018-03-02	16775	6	1356 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/12	2018-03-03	7363	3	678 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/12	2018-03-04	5169	1	226 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/12	2018-03-05	18619	4	904 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/12	2018-03-06	18870	7	1582 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/12	2018-03-07	19188	4	904 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/12	2018-03-08	19126	1	226 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/12	2018-03-09	20009	8	1808 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/12	2018-03-10	8763	5	1130 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/12	2018-03-11	5531	2	452 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/12	2018-03-12	12053	1	226 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/31	2018-03-01	9100	8	1808 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/31	2018-03-02	16696	9	2034 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/31	2018-03-03	7354	1	226 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/31	2018-03-04	5351	4	904 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/31	2018-03-05	18588	5	1130 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/31	2018-03-06	18873	3	678 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/31	2018-03-07	19314	5	1130 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/31	2018-03-08	19558	5	1130 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/31	2018-03-09	20129	7	1582 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/31	2018-03-10	8710	2	452 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/31	2018-03-12	20072	7	1582 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/31	2018-03-13	18874	2	452 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/31	2018-03-15	19563	10	2260 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/31	2018-03-16	18254	4	904 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/31	2018-03-17	5900	2	452 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/31	2018-03-19	38036	15	3390 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/31	2018-03-20	50463	15	3390 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/31	2018-03-21	65485	22	4972 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/31	2018-03-22	31056	8	1808 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/31	2018-03-23	20215	6	1356 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/31	2018-03-24	6199	2	452 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/31	2018-03-25	4526	3	678 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/31	2018-03-26	20860	8	1808 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/31	2018-03-27	21320	6	1356 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/31	2018-03-28	20215	6	1356 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/31	2018-03-29	21404	13	2938 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/31	2018-03-30	20878	8	1808 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/31	2018-03-31	5762	2	452 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/22~2018/3/31	2018-03-22	9280	8	1808 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/22~2018/3/31	2018-03-23	20100	11	2486 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/22~2018/3/31	2018-03-24	6286	3	678 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/22~2018/3/31	2018-03-25	4521	2	452 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/22~2018/3/31	2018-03-26	21242	24	5424 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/22~2018/3/31	2018-03-27	21302	16	3616 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/22~2018/3/31	2018-03-28	21408	22	4972 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/22~2018/3/31	2018-03-29	21345	16	3616 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/22~2018/3/31	2018-03-30	21175	14	3164 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/22~2018/3/31	2018-03-31	5669	3	678 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	포토슬라이드 팝업스킨	2018/3/1~2018/3/6	2018-03-01	6218	125	28250 			중앙	단색_밝은색	실사	유도형	콤보형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	포토슬라이드 팝업스킨	2018/3/1~2018/3/6	2018-03-02	7688	146	32996 			중앙	단색_밝은색	실사	유도형	콤보형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	포토슬라이드 팝업스킨	2018/3/1~2018/3/6	2018-03-03	4207	116	26216 			중앙	단색_밝은색	실사	유도형	콤보형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	포토슬라이드 팝업스킨	2018/3/1~2018/3/6	2018-03-04	3803	126	28476 			중앙	단색_밝은색	실사	유도형	콤보형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	포토슬라이드 팝업스킨	2018/3/1~2018/3/6	2018-03-05	8152	135	30510 			중앙	단색_밝은색	실사	유도형	콤보형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	포토슬라이드 팝업스킨	2018/3/1~2018/3/6	2018-03-06	8001	134	30284 			중앙	단색_밝은색	실사	유도형	콤보형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/6	2018-03-01	1823	19	4294 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/6	2018-03-02	2258	19	4294 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/6	2018-03-03	1214	27	6102 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/6	2018-03-04	1071	21	4746 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/6	2018-03-05	2385	23	5198 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/6	2018-03-06	2331	23	5198 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/7~2018/3/12	2018-03-07	2347	19	4294 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/7~2018/3/12	2018-03-08	2333	23	5198 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/7~2018/3/12	2018-03-09	2234	20	4520 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/7~2018/3/12	2018-03-10	1360	16	3616 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/7~2018/3/12	2018-03-11	1055	13	2938 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/7~2018/3/12	2018-03-12	1290	11	2486 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/12	2018-03-01	1780	24	5424 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/12	2018-03-02	2200	21	4746 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/12	2018-03-03	1220	18	4068 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/12	2018-03-04	1075	18	4068 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/12	2018-03-05	2385	23	5198 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/12	2018-03-06	2301	16	3616 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/12	2018-03-07	2310	21	4746 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/12	2018-03-08	2438	11	2486 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/12	2018-03-09	2150	19	4294 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/12	2018-03-10	1326	17	3842 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/12	2018-03-11	1059	19	4294 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/12	2018-03-12	1272	5	1130 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/31	2018-03-01	1851	17	3842 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
자동차 및 수송기기	국산 중소형승용차	르노삼성	르노삼성	이벤트참여	PC	네이트	배너광고	뉴스 렉탱글	2018/3/1~2018/3/31	2018-03-02	2197	14	3164 			중앙	단색_밝은색	실사	유도형	정방형	정보	제품브랜드강조	할부금 확인	설득	주목
